_id,LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
19891138,Dog Lifetime Neutered Male,AM PIT BULL TERRIER,FAWN,COCO,15122,2099,2015-03-10T09:09:26
19891139,Dog Senior Lifetime Neutered Male,TAG,WHITE/BROWN,ROCKY,15237,2099,2015-03-10T09:33:44
19891140,Dog Lifetime Neutered Male,SHETLAND SHEEPDOG,SABLE/WHITE,RHUNI,15044,2099,2015-03-10T09:57:28
19891141,Dog Lifetime Spayed Female,BERNESE MTN DOG,WHITE/BLACK/BROWN,REMMY,15241,2099,2015-03-10T10:41:49
19891142,Dog Lifetime Spayed Female,AM PIT BULL TERRIER,TAN,STELLA,15235,2099,2015-03-10T11:01:26
19891143,Dog Lifetime Female,SHIH TZU MIX,WHITE/BLACK/GREY,SASSIE,15223,2099,2015-03-10T11:05:36
19891144,Dog Lifetime Spayed Female,AM PITT BULL MIX,TAN,ZOE,15102,2099,2015-03-10T11:09:45
19891145,Dog Senior Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK,COCO,15090,2099,2015-03-10T11:15:55
19891146,Dog Senior Lifetime Neutered Male,PUG,BROWN,RODNEY,15139,2099,2015-03-10T11:24:22
19891147,Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/BROWN,ZOE,15101,2099,2015-03-10T13:20:13
19891148,Dog Lifetime Neutered Male,GER SHEPHERD,SABLE,MANNY,15132,2099,2015-03-10T13:36:05
19891149,Dog Lifetime Neutered Male,MIXED,WHITE,KILLIAN,15122,2099,2015-03-10T15:36:29
19891150,Dog Lifetime Female,GER SHEPHERD,BLACK,ANNEKA,15090,2099,2015-03-10T15:36:30
19891151,Dog Lifetime Neutered Male,SHETLAND SHEEPDOG,TRI-COLOR,OAKLEY,15090,2099,2015-03-10T15:36:31
19891152,Dog Lifetime Neutered Male,CHIHUAHUA MIX,BLACK/BROWN,PETRI,15136,2099,2015-03-10T15:36:32
19891153,Dog Lifetime Spayed Female,COTON DE TULEAR,WHITE,MOLLIE ANN,15220,2099,2015-03-10T15:36:32
19891154,Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BROWN,ROXY,15235,2099,2015-03-10T15:36:33
19891155,Dog Lifetime Neutered Male,AUS SHEPHERD,WHITE/BLACK,SYDNEY,15065,2099,2015-03-10T15:36:34
19891156,Dog Lifetime Spayed Female,GER SHEPHERD,BLACK,AURORA,15065,2099,2015-03-10T15:36:34
19891157,Dog Lifetime Spayed Female,TAG,BLACK,ETHEL,15102,2099,2015-03-10T15:36:35
19891158,Dog Lifetime Neutered Male,COCKAPOO,SPOTTED,CHARLIE,15235,2099,2015-03-11T09:59:19
19891159,Dog Lifetime Spayed Female,MIXED,BLACK,GRACIE,15122,2099,2015-03-11T10:10:35
19891160,Dog Lifetime Spayed Female,BOXER MIX,BROWN,JAGS,15025,2099,2015-03-11T10:22:28
19891161,Dog Lifetime Neutered Male,WHIPPET,BROWN,JACKSON,15241,2099,2015-03-11T10:52:36
19891162,Dog Senior Lifetime Spayed Female,CHIHUAHUA,BLACK/TAN,ANGEL,15235,2099,2015-03-11T11:04:00
19891163,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,CREAM,MITZY,15017,2099,2015-03-12T09:34:37
19891164,Dog Lifetime Female,AM PIT BULL TERRIER,WHITE/BROWN,KYRA,15132,2099,2015-03-12T09:37:44
19891165,Dog Lifetime Male,BERNESE MTN DOG,WHITE/BLACK/BROWN,BRODY,15136,2099,2015-03-12T09:42:31
19891166,Dog Lifetime Duplicate,BASSET HOUND,BROWN,CHARLIE,15044,2099,2015-03-12T09:53:12
19891167,Dog Lifetime Spayed Female,BOXER,BROWN,NOOGIE,15227,2099,2015-03-13T08:35:34
19891168,Dog Lifetime Spayed Female,MIXED,BROWN,WEDGIE,15227,2099,2015-03-13T08:35:34
19891169,Dog Lifetime Spayed Female,AM ESKIMO DOG,WHITE,MAGGIE,15044,2099,2012-01-18T15:08:44
19891170,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,JETHRO,15102,2099,2012-01-18T15:08:46
19891171,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,GRACIE,15034,2099,2012-01-18T15:42:29
19891172,Dog Lifetime Neutered Male,ENG BULLDOG,WHITE/RED,RALPH,15237,2099,2012-01-23T08:37:47
19891173,Dog Lifetime Spayed Female,GER SHEPHERD MIX,TAN,CHARLIE,15017,2099,2012-01-19T12:00:21
19891174,Dog Lifetime Neutered Male,DACHSHUND,RED,OSCAR,15205,2099,2012-01-19T13:26:25
19891175,Dog Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,MOLLY,15116,2099,2012-01-19T13:33:09
19891176,Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BLACK/BROWN,BAILEY,15215,2099,2012-01-19T13:36:01
19891177,Dog Lifetime Spayed Female,AM BULLDOG,WHITE/BLACK,ALICE,15237,2099,2012-01-19T13:40:29
19891178,Dog Lifetime Neutered Male,DACHSHUND,BLACK/BROWN,CHAMP,15223,2099,2012-01-19T14:14:05
19891179,Dog Lifetime Duplicate,LABRADOR RETRIEVER,BLACK,HARLEY,15237,2099,2012-01-19T14:24:56
19891180,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,GENO,15129,2099,2012-01-19T14:46:19
19891181,Dog Lifetime Neutered Male,SIB HUSKY,WHITE/GREY,KADO,15237,2099,2012-01-19T14:46:20
19891182,Dog Senior Lifetime Spayed Female,MIXED,BLACK,LIZA,15025,2099,2012-01-19T14:46:21
19891183,Dog Lifetime Neutered Male,MIXED,BRINDLE,DUDLEE,15147,2099,2012-01-19T14:46:22
19891184,Dog Lifetime Neutered Male,BOXER,BROWN,TONKA,15090,2099,2012-01-23T08:37:55
19891185,Dog Senior Lifetime Spayed Female,LABRADOR RETRIEVER,GOLD,BELLA,15122,2099,2012-01-20T12:26:03
19891186,Dog Lifetime Spayed Female,BORD COLLIE,BLACK,BRID,15037,2099,2012-01-20T13:12:32
19891187,Dog Lifetime Neutered Male,GER SHEPHERD MIX,BROWN,HONUS,15243,2099,2012-01-20T13:19:42
19891188,Dog Lifetime Spayed Female,BOXER,WHITE,GEMMA,15227,2099,2012-01-20T14:51:26
19891189,Dog Lifetime Spayed Female,BEAGLE,TRI-COLOR,JASMINE,15084,2099,2012-01-20T14:51:27
19891190,Dog Lifetime Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SCHROEDER,15143,2099,2012-01-20T14:28:00
19891191,Dog Lifetime Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,LUCY,15143,2099,2012-01-20T14:28:00
19891192,Dog Senior Lifetime Male,SALUKI,WHITE,PEPSI,15024,2099,2012-01-20T15:22:18
19891193,Dog Senior Lifetime Neutered Male,BEAGLE,BLACK,SNOOPY,15147,2099,2012-01-20T15:44:03
19891194,Dog Senior Lifetime Neutered Male,GER SHEPHERD MIX,WHITE,BRIAN,15147,2099,2012-01-20T15:44:03
19891195,Dog Lifetime Spayed Female,BORD COLLIE MIX,BLACK,BELLA,15235,2099,2012-01-20T15:44:04
19891196,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,GUNNER,15237,2099,2012-01-20T15:44:05
19891197,Dog Lifetime Spayed Female,GOLDENDOODLE,GOLD,JOSEPHINE,15025,2099,2012-01-20T15:44:06
19891198,Dog Lifetime Spayed Female,BEAGLE MIX,BROWN,LILLY,15137,2099,2012-01-23T10:35:55
19891199,Dog Senior Lifetime Neutered Male,BORD COLLIE,BROWN,JACK,15133,2099,2012-01-23T10:39:22
19891200,Dog Lifetime Neutered Male,BORD COLLIE,BROWN,JACK,15133,2099,2012-01-23T10:39:22
19891201,Dog Lifetime Neutered Male,REDBONE COONHOUND,WHITE/BROWN,BUMPKIS,15120,2099,2012-01-23T12:58:52
19891202,Dog Lifetime Spayed Female,YORKSHIRE TERR MIX,WHITE/BLACK/BROWN,VANIS,15227,2099,2012-01-23T13:21:23
19891203,Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/TAN,COCO,15235,2099,2012-01-23T15:10:43
19891204,Dog Lifetime Spayed Female,PUG,BLACK,SCARLET,15235,2099,2012-01-23T15:10:43
19891205,Dog Lifetime Neutered Male,BOXER,BRINDLE,TANGER,15220,2099,2012-01-24T10:39:23
19891206,Dog Lifetime Neutered Male,BOXER,WHITE/BROWN,BISHOP,47909,2099,2012-01-25T08:48:40
19891207,Dog Lifetime Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,RUCKUS,15215,2099,2012-01-24T13:22:16
19891208,Dog Senior Lifetime Spayed Female,MIXED,WHITE/BLACK,SNOOP,15044,2099,2012-01-24T15:55:45
19891209,Dog Lifetime Spayed Female,GER SHEPHERD MIX,BLACK/TAN,ZOE,15122,2099,2012-01-25T09:12:19
19891210,Dog Lifetime Neutered Male,GOLDEN RETRIEVER,BLONDE,MURPHY,16046,2099,2012-01-25T09:46:14
19891211,Dog Senior Lifetime Spayed Female,DACHSHUND,BRINDLE,BUTTERNUT,15065,2099,2012-01-25T10:22:47
19891212,Dog Senior Lifetime Spayed Female,DACHSHUND,BROWN,PEANUT,15065,2099,2012-01-25T10:22:47
19891213,Dog Lifetime Neutered Male,YORKSHIRE TERRIER,BLUE/GOLD,GENO,15108,2099,2012-01-25T12:53:50
19891214,Dog Senior Lifetime Spayed Female,CHIHUAHUA,BRINDLE,SOPHIA,15071,2099,2012-01-25T13:58:00
19891215,Dog Senior Lifetime Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,RILEY,15131,2099,2012-01-25T14:28:26
19891216,Dog Senior Lifetime Spayed Female,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,BELLA,15239,2099,2012-01-25T14:33:17
19891217,Dog Inter County Transfer - Lifetime,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,BELLA,15071,2099,2016-09-19T13:24:41
19891218,Dog Lifetime Female,SHETLAND SHEEPDOG,WHITE/BROWN,KALEIGH,15044,2099,2012-01-25T14:38:51
19891219,Dog Lifetime Female,SHETLAND SHEEPDOG,WHITE/BROWN,SHELBY,15044,2099,2012-01-25T14:38:51
19891220,Dog Lifetime Spayed Female,TAG,TAN,LUCY,15131,2099,2012-01-25T15:03:56
19891221,Dog Lifetime Spayed Female,MALTESE,WHITE,CASIE,15131,2099,2012-01-25T15:03:57
19891222,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,LUCIE,15131,2099,2012-01-25T15:03:58
19891223,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,MOLLIE,15131,2099,2012-01-25T15:03:59
19891224,Dog Lifetime Male,BULLMASTIFF,BLONDE,KYZER,15065,2099,2012-01-26T11:47:52
19891225,Dog Lifetime Neutered Male,GER SHEPHERD,LIVER,KETTY,15148,2099,2012-01-27T08:40:04
19891226,Dog Lifetime Spayed Female,GER SHEPHERD,LIVER,SIERRA,15148,2099,2012-01-27T08:40:04
19891227,Dog Lifetime Neutered Male,BEAGLE MIX,WHITE/BLACK/BROWN,BANDIT,15234,2099,2012-01-26T13:25:17
19891228,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,ROXY,15237,2099,2012-01-26T13:25:18
19891229,Dog Lifetime Neutered Male,LAB MIX,BLACK,BAXTER,15108,2099,2012-01-26T15:02:31
19891230,Dog Lifetime Spayed Female,GER SHEPHERD,BROWN,AWSHA,15214,2099,2012-01-26T15:02:33
19891231,Dog Lifetime Neutered Male,AM PIT BULL TERRIER,WHITE/BLACK,IKE,15135,2099,2012-01-26T15:40:12
19891232,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,DAISY,15044,2099,2012-01-30T08:53:47
19891233,Dog Lifetime Neutered Male,GOLDENDOODLE,RED,MARLEY,15044,2099,2015-03-12T11:36:49
19891234,Dog Lifetime Spayed Female,GOLDEN RETRIEV MIX,GOLD,AILIS,15143,2099,2015-03-13T08:35:35
19891235,Dog Lifetime Spayed Female,LAB MIX,WHITE/BLACK,PUMKIN,15205,2099,2015-03-12T11:36:50
19891236,Dog Lifetime Neutered Male,CHIHUAHUA,BLONDE,FEETY,15102,2099,2015-03-12T12:38:56
19891237,Dog Lifetime Spayed Female,SCHNAUZER STANDARD,BLACK,CALLIE,15237,2099,2015-03-12T12:57:42
19891238,Dog Lifetime Spayed Female,LAB MIX,BLACK,NELLIE,15241,2099,2015-03-12T13:30:02
19891239,Dog Lifetime Duplicate,YORKSHIRE TERRIER,BLACK,MONTE,15142,2099,2015-03-13T10:21:44
19891240,Dog Lifetime Duplicate,BEAGLE,TRI-COLOR,LADY JANE,15210,2099,2015-03-13T10:21:47
19891241,Dog Lifetime Neutered Male,MIXED,BROWN,BENJAMIN SPROUT,15136,2099,2015-03-13T10:21:48
19891242,Dog Lifetime Spayed Female,AM PITT BULL MIX,WHITE/BROWN,SOPHIA,15227,2099,2015-03-13T10:31:12
19891243,Dog Lifetime Spayed Female,AM PITT BULL MIX,BROWN,KODA,15120,2099,2015-03-16T08:25:43
19891244,Dog Senior Lifetime Neutered Male,BOXER,WHITE/BLACK/BROWN,TUG BUTLER,15120,2099,2015-03-13T14:17:58
19891245,Dog Inter County Transfer - Lifetime,BOXER,WHITE/BLACK/BROWN,TUG BUTLER,15120,2099,2015-08-27T15:07:59
19891246,Dog Lifetime Neutered Male,TERRIER,WHITE/BLACK/BROWN,AMOS,15090,2099,2015-03-13T14:34:20
19891247,Dog Lifetime Spayed Female,LAB MIX,WHITE/BLACK,MYA,15234,2099,2015-03-13T14:51:40
19891248,Dog Lifetime Neutered Male,SHETLAND SHEEPDOG,SABLE/WHITE,KODIAK BEAR,15044,2099,2015-03-13T16:13:39
19891249,Dog Lifetime Neutered Male,LAB MIX,BLACK,PARKER,15120,2099,2015-03-16T09:24:35
19891250,Dog Lifetime Male,ROTTWEILER,BLACK/TAN,JURY,15025,2099,2015-03-16T09:35:01
19891251,Dog Lifetime Spayed Female,ST BERNARD,WHITE/BROWN,BAILEY,15241,2099,2015-03-16T09:48:50
19891252,Dog Lifetime Neutered Male,AM FOXHOUND,SPOTTED,DOC,15147,2099,2015-03-16T10:13:48
19891253,Dog Senior Lifetime Neutered Male,LABRADOODLE,RED,GUS,15227,2099,2015-03-16T10:24:34
19891254,Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,DUKE 2,15227,2099,2015-03-16T10:43:09
19891255,Dog Lifetime Neutered Male,DOBERMAN PINSCHER,BROWN,JENSEN,15205,2099,2015-03-16T10:44:22
19891256,Dog Lifetime Male,DACHSHUND,BROWN,Z-DOG,15209,2099,2015-03-16T10:53:11
19891257,Dog Lifetime Spayed Female,MIXED,BLACK/BROWN,ADDIE,15108,2099,2015-03-16T11:11:34
19891258,Dog Lifetime Neutered Male,DACHSHUND,BLACK/TAN,HONS,15146,2099,2015-03-16T11:17:02
19891259,Dog Lifetime Spayed Female,MIXED,BLACK/BROWN,ZOEY,15108,2099,2015-03-17T08:38:28
19891260,Dog Lifetime Neutered Male,TAG,BLACK/TAN,GUNNER,15237,2099,2015-03-17T09:52:29
19891261,Dog Lifetime Spayed Female,ENG BULLDOG,BRINDLE,MAC,15202,2099,2015-03-17T09:55:11
19891262,Dog Lifetime Neutered Male,AM PIT BULL TERRIER,RED,REX,15136,2099,2015-03-17T09:57:42
19891263,Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK,LEORA,15332,2099,2015-03-17T10:01:12
19891264,Dog Lifetime Duplicate,LABRADOR RETRIEVER,BROWN,COCOA,15237,2099,2015-03-17T10:08:21
19891265,Dog Lifetime Duplicate,SHIH TZU,WHITE/BLACK,JASMINE,15131,2099,2015-03-17T10:24:25
19891266,Dog Lifetime Neutered Male,LAB MIX,WHITE/BLACK,MURPHY,15237,2099,2015-03-17T10:30:07
19891267,Dog Senior Lifetime Spayed Female,WEIMARANER,SILVER,SOPHIE,15234,2099,2015-03-17T10:59:49
19891268,Dog Lifetime Neutered Male,GOLDENDOODLE,GOLD,HERO,15090,2099,2015-03-17T11:11:00
19891269,Dog Lifetime Spayed Female,LAB MIX,RED,TEAK,15237,2099,2015-03-17T14:54:19
19891270,Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/BROWN,DAISY,15122,2099,2015-03-17T16:04:29
19891271,Dog Lifetime Spayed Female,MIXED,BLACK/TAN,CHULA,15146,2099,2015-03-17T16:04:29
19891272,Dog Out of County Transfer - Lifetime,BEAGLE MIX,SPOTTED,MARLEY YOUNG,15120,2099,2015-03-19T08:52:53
19891273,Dog Senior Lifetime Spayed Female,ROTTWEILER MIX,BLACK/BROWN,EMMA,15221,2099,2015-03-19T10:03:54
19891274,Dog Senior Lifetime Neutered Male,SIB HUSKY MIX,WHITE,MARSHALL,15237,2099,2015-03-19T10:18:11
19891275,Dog Senior Lifetime Neutered Male,SHIH TZU,CREAM,GEORGE,15139,2099,2015-03-19T14:07:44
19891276,Dog Lifetime Spayed Female,BOXER MIX,BLACK/RED,GERTIE,15228,2099,2015-03-19T14:07:45
19891277,Dog Lifetime Neutered Male,SHETLAND SHEEP MIX,WHITE/BLACK/BROWN,HAMISH,15228,2099,2015-03-19T14:07:45
19891278,Dog Senior Lifetime Spayed Female,SHIH TZU,SPOTTED,SOPHIE,15236,2099,2015-03-20T08:26:31
19891279,Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/TAN,MAX,15037,2099,2015-03-19T14:09:27
19891280,Dog Senior Lifetime Neutered Male,LAB MIX,BLACK/BROWN,COOKIE,15210,2099,2015-03-19T14:13:14
19891281,Dog Lifetime Spayed Female,ITALIAN GREYHOUND,WHITE/BROWN,CRISSY,15101,2099,2015-03-19T14:18:30
19891282,Dog Senior Lifetime Male,BEAGLE,WHITE/BLACK/BROWN,CHEWBACCA,15014,2099,2015-03-19T14:22:08
19891283,Dog Senior Lifetime Female,BEAGLE,WHITE/BLACK/BROWN,SADIE,15014,2099,2015-03-19T14:22:08
19891284,Dog Lifetime Spayed Female,SIB HUSKY,WHITE/RED,KIYA,15108,2099,2015-03-20T09:11:29
19891285,Dog Senior Lifetime Spayed Female,YORKSHIRE TERR MIX,WHITE/TAN,ANGEL,15235,2099,2015-03-20T09:23:53
19891286,Dog Lifetime Neutered Male,MIXED,BRINDLE,YUKON,15227,2099,2015-03-20T09:30:49
19891287,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,MJ,15101,2099,2015-03-20T09:40:50
19891288,Dog Lifetime Spayed Female,CAIRN TERRIER,SILVER,CALI,15015,2099,2015-03-20T09:49:44
19891289,Dog Lifetime Neutered Male,MIXED,WHITE/BROWN,CAPTAIN,15241,2099,2015-03-20T09:51:30
19891290,Dog Lifetime Neutered Male,LAB MIX,WHITE/BROWN,JACKSON,15120,2099,2015-03-20T11:11:54
19891291,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,LUCY,15090,2099,2015-03-20T11:19:18
19891292,Dog Lifetime Neutered Male,LAB MIX,BLACK,ATTICUS,15090,2099,2015-03-20T11:22:51
19891293,Dog Lifetime Neutered Male,DACHSHUND,BROWN/TAN,COOKIE,15237,2099,2015-03-20T13:02:47
19891294,Dog Lifetime Duplicate,TAG,SPOTTED,IZZY,15209,2099,2015-03-23T08:35:41
19891295,Dog Senior Lifetime Spayed Female,MORKIE,WHITE/BROWN,ABBEY,15108,2099,2015-03-20T15:56:45
19891296,Dog Inter County Transfer - Lifetime,MORKIE,WHITE/BROWN,ABBEY,15143,2099,2016-05-17T10:40:57
19891297,Dog Senior Lifetime Neutered Male,CHIHUAHUA MIX,BLACK WITH WHITE,ROCKY,15236,2099,2015-03-20T15:56:45
19891298,Dog Senior Lifetime Male,GER SHEPHERD,BLACK,MAGNUM,15131,2099,2012-01-30T08:53:47
19891299,Dog Lifetime Spayed Female,TERRIER MIX,BLACK/BROWN,ABBEY,15235,2099,2012-01-27T12:14:36
19891300,Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,TUCKER,15143,2099,2012-01-30T08:53:48
19891301,Dog Lifetime Neutered Male,YORKSHIRE TERR MIX,WHITE/GREY,WILLY,15238,2099,2012-01-27T12:16:47
19891302,Dog Lifetime Spayed Female,SHETLAND SHEEP MIX,BLUE,BLUE,15218,2099,2012-01-30T08:53:49
19891303,Dog Lifetime Spayed Female,BOXER MIX,BROWN,MIA,15147,2099,2012-01-27T13:53:37
19891304,Dog Lifetime Spayed Female,MALTESE,WHITE,LUCY LOU,15090,2099,2012-01-27T14:06:46
19891305,Dog Lifetime Spayed Female,GOLDENDOODLE,BLACK WITH WHITE,LEXIE,15071,2099,2012-01-27T14:06:47
19891306,Dog Lifetime Spayed Female,DACHSHUND MIX,BLACK/TAN,REESE,15243,2099,2012-01-27T16:01:21
19891307,Dog Senior Lifetime Neutered Male,GER SHEPHERD,BLACK,MAGNUM,15131,2099,2012-01-30T08:53:50
19891308,Dog Lifetime Neutered Male,SHIH TZU,WHITE/BLACK,CHARLIE,15146,2099,2012-01-30T10:03:52
19891309,Dog Lifetime Neutered Male,CHIHUAHUA,MULTI,YODA,15025,2099,2012-01-30T10:06:42
19891310,Dog Lifetime Female,GOLDEN RETRIEVER,WHITE,MARLIE,15146,2099,2012-01-30T10:07:00
19891311,Dog Lifetime Spayed Female,MASTIFF,BRINDLE,DIVA,15146,2099,2012-01-30T12:35:28
19891312,Dog Lifetime Spayed Female,LAB MIX,BLACK,LACI,15229,2099,2012-01-30T14:25:00
19891313,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,CAMO,15236,2099,2012-01-30T15:47:02
19891314,Dog Lifetime Neutered Male,W HGHLND WH TERRIER,WHITE,GUINESS,15234,2099,2012-01-31T10:49:34
19891315,Dog Lifetime Neutered Male,BEAGLE MIX,WHITE/BROWN,CHIEF,15122,2099,2012-01-31T13:10:47
19891316,Dog Lifetime Male,GER SHEPHERD,BLACK/TAN,ROMMEL,15237,2099,2012-01-31T13:22:12
19891317,Dog Lifetime Neutered Male,DACHSHUND MIX,BLACK WITH WHITE,GOOSE,15221,2099,2012-01-31T14:02:42
19891318,Dog Lifetime Neutered Male,GOLDEN RETRIEVER,BLONDE,LUKE AUSTIN BOURAS,15122,2099,2012-01-31T14:05:59
19891319,Dog Lifetime Spayed Female,LAB MIX,BLACK,PENNY,15238,2099,2012-01-31T15:32:03
19891320,Dog Lifetime Spayed Female,BOXER,BRINDLE,ZOE,15223,2099,2012-02-01T12:29:43
19891321,Dog Lifetime Spayed Female,MIXED,BRINDLE,PIPER,15223,2099,2012-02-01T12:45:51
19891322,Dog Lifetime Neutered Male,LAB MIX,BLACK WITH WHITE,LUKE,15223,2099,2012-02-01T12:54:00
19891323,Dog Senior Lifetime Spayed Female,HAVANESE,CREAM,LIBBY,15137,2099,2012-02-01T15:06:55
19891324,Dog Senior Lifetime Spayed Female,BRUSSELS GRIFFON,BLACK,DOLCE,15146,2099,2012-02-01T15:47:39
19891325,Dog Lifetime Spayed Female,SHIH TZU MIX,TRI-COLOR,WILLOW,15116,2099,2012-02-01T15:47:40
19891326,Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,BRODY,15237,2099,2012-02-01T15:47:41
19891327,Dog Lifetime Spayed Female,LAB MIX,BLACK,RILEY,15209,2099,2012-02-01T15:47:42
19891328,Dog Lifetime Duplicate,BOSTON TERRIER,WHITE/BLACK,ELVIS,15227,2099,2012-02-01T16:08:13
19891329,Dog Senior Lifetime Spayed Female,GOLDENDOODLE,APRICOT,SNICKER,15227,2099,2012-02-02T10:34:33
19891330,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,RED/BROWN,CHESSIE,15129,2099,2012-02-02T12:55:49
19891331,Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,ROSCO,15137,2099,2012-02-02T13:02:57
19891332,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BROWN/BLONDE,CHLOE,15129,2099,2012-02-02T13:15:03
19891333,Dog Lifetime Duplicate,LABRADOR RETRIEVER,BROWN,MONTY,15044,2099,2012-02-03T08:53:36
19891334,Dog Lifetime Neutered Male,YORKSHIRE TERR MIX,BROWN,SAMMY,15234,2099,2012-02-02T14:07:04
19891335,Dog Lifetime Duplicate,DACHSHUND,WHITE/TAN,WILLOW,15221,2099,2012-02-02T14:28:27
19891336,Dog Lifetime Spayed Female,COCKAPOO,APRICOT,MAYA,15108,2099,2012-02-03T12:09:35
19891337,Dog Lifetime Spayed Female,GOLDEN RETRIEV MIX,GOLD/RED,LOLA,15241,2099,2012-02-03T12:09:36
19891338,Dog Lifetime Spayed Female,BOSTON TERRIER,BRINDLE,NOLA BRESNAY,15071,2099,2012-02-03T12:09:37
19891339,Dog Lifetime Spayed Female,GER SHEPHERD,BLACK/BROWN,INGE,15143,2099,2012-02-03T12:09:38
19891340,Dog Lifetime Neutered Male,PUG,FAWN,MAX,15108,2099,2012-02-03T12:33:21
19891341,Dog Lifetime Neutered Male,NORW ELKHOUND,BLACK/BROWN/GREY,RUDY,15202,2099,2012-02-03T13:01:34
19891342,Dog Lifetime Duplicate,ENG COCKER SPANIEL,WHITE/BLACK,MAGGIE,15037,2099,2012-02-03T13:10:28
19891343,Dog Lifetime Neutered Male,BERNESE MTN DOG,TRI-COLOR,WILLEM,15044,2099,2012-02-03T13:13:18
19891344,Dog Lifetime Neutered Male,BERNESE MTN DOG,TRI-COLOR,WALLY,15044,2099,2012-02-03T13:13:18
19891345,Dog Lifetime Neutered Male,BEAGLE MIX,FAWN,ROCKY JERICHO,15108,2099,2012-02-06T08:39:44
19891346,Dog Lifetime Spayed Female,LAB MIX,BLACK,TINSEL JERICHO,15108,2099,2012-02-06T08:39:45
19891347,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BROWN/GOLD,COOKIE,15143,2099,2012-02-06T09:42:12
19891348,Dog Lifetime Neutered Male,MIXED,BLACK,COLE,15237,2099,2012-02-06T09:56:54
19891349,Dog Lifetime Spayed Female,W HGHLND WH TERRIER,WHITE,IDELIS,15146,2099,2012-02-06T09:57:48
19891350,Dog Lifetime Neutered Male,BOSTON TERRIER,WHITE/BLACK,MAX BERKLEY,15146,2099,2012-02-06T10:27:59
19891351,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,BUDDY,15025,2099,2012-02-07T08:39:26
19891352,Dog Lifetime Neutered Male,HAVANESE,WHITE/BLACK,RIO,15236,2099,2012-02-07T08:39:27
19891353,Dog Senior Lifetime Spayed Female,CHIHUAHUA,FAWN,MADDIE,15227,2099,2012-02-07T08:39:28
19891354,Dog Lifetime Neutered Male,CHIHUAHUA,CREAM,MAXIMUS,15227,2099,2012-02-06T13:17:23
19891355,Dog Lifetime Neutered Male,CHIHUAHUA MIX,APRICOT,MARCUS,15227,2099,2012-02-06T13:17:23
19891356,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,ROSIE,15332,2099,2012-02-06T13:17:24
19891357,Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/TAN,PANZER,15239,2099,2012-02-06T13:17:24
19891358,Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,BLUE,15108,2099,2012-02-06T13:42:26
19891359,Dog Lifetime Neutered Male,MIXED,WHITE/BLACK,JACK,15147,2099,2012-02-06T13:46:56
19891360,Dog Lifetime Duplicate,GOLDEN RETRIEVER,GOLD,JACK,15144,2099,2012-02-06T13:48:15
19891361,Dog Lifetime Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,REMINGTON,15147,2099,2012-02-07T12:07:46
19891362,Dog Lifetime Spayed Female,MIXED,WHITE/BROWN,LITTLE BIT,15143,2099,2012-02-07T12:16:43
